Business Name,Address,City,State,ZIP Code,Phone,Website,Email,LinkedIn URL,Facebook URL,Instagram URL,Twitter URL,Rating,Reviews,Category,Price Level,Place ID
Dr. C KIDS Dentistry | Spokane Valley WA,"13514 E 32nd Ave Ste B, Spokane Valley, WA, United States, 99216",,,,(509) 228-3834,https://www.drckidsdentistry.com/,,,https://www.facebook.com/drckidsspokanevalley,,,Not yet rated (0 Reviews),,General Dentist,,
Greg Boucek DDS | Memphis TN,"5382 Estate Office Dr, Memphis, TN, United States, 38119",,,,(901) 767-4270,https://www.gregboucekdds.com/,,,https://www.facebook.com/gregboucekdds,,,Not yet rated (3 Reviews),,General Dentist,,
Wasson Orthodontics | Memphis TN,"5575 Poplar Ave, Ste 218, Memphis, TN, United States, 38119",,,,(901) 767-2450,https://wassonortho.televox.west.com/contact-us,wassonortho@yahoo.com,,https://www.facebook.com/p/wasson-orthodontics-100063802063304,,,100% recommend (20 Reviews),,Orthodontist,,
DentalWorks Memphis Austin Peay,"3890 Austin Peay Highway, 38128",,,,(901) 805-5797,https://www.dentalworks.com/offices/tennessee/memphis-austin-peay/,,,https://www.facebook.com/dentalworksmemphisaustinpeay,,,98% recommend (32 Reviews),,Endodontist · Oral Surgeon · Dentist & Dental Office,,
"Plaza Dental Offices, PC | Memphis TN","3468 Plaza Ave., Memphis, TN, United States, 38111",,,,(901) 452-1103,https://www.plazadentalmemphis.com/,,,https://www.facebook.com/p/plaza-dental-offices-pc-100069255200219,,,Not yet rated (0 Reviews),,Local service,,
Insight Dental and Implants - Oklahoma City | Oklahoma City OK,"3906 NW 10th St, Ste B, Oklahoma City, OK, United States, 73107",,,,(405) 942-6222,http://insightdentalokc.com/,office@insightdentalokc.com,,https://www.facebook.com/insightdentalokc,,,Not yet rated (4 Reviews),,Dentist & Dental Office,,
Periodontal Specialists of Memphis,"1286 Peabody Ave, Memphis, TN, United States, 38104",,,,,http://www.perispec.com/,drgumz@comcast.net,,https://m.facebook.com/100069226931081/mentions,,,,,Doctor,,
Day Date Inc | Oklahoma City OK,"Oklahoma City, OK, United States",,,,(405) 578-5646,http://www.daydateinc.com/,chelsay@daydateinc.com,,https://www.facebook.com/daydateinc,,,92% recommend (10 Reviews),,Marketing Agency,,
Rohland Family Dentistry | Brownsville PA,"119 Thornton Road , Brownsville, PA, United States, 15417",,,,(724) 785-3410,,,,https://www.facebook.com/p/rohland-family-dentistry-100063503802139,,,96% recommend (7 Reviews),,Dentist & Dental Office,,
Oak Hill Dental,,,,,(724) 446-2727,http://oakhilldentalpa.com/,oakhilldental@hotmail.com,,https://www.facebook.com/p/oak-hill-dental-100063465582880,,,100% recommend (13 Reviews),,General Dentist,,
,,,,,,https://www.facebook.com/nsookc/posts/did-you-know-that-you-can-find-affordable-dental-care-right-here-in-okcthe-nso-d/1045003641002008,,,,,,,,,,
"Grady L. Lembke, DDS | Edmond OK","200 N Sooner Rd Building B, Edmond, OK, United States, 73034",,,,(405) 330-6020,https://www.gradylembkedds.com/,info@gradylembkedds.com,,https://www.facebook.com/theedmonddentist,,,100% recommend (5 Reviews),,Cosmetic Dentist,,
Stanford Jon C DDS,"3596 Park Ave
Memphis, TN 38111",,,,,,,,https://m.facebook.com/110995882296170,,,,,,,
Drs Skiffey & Neopolitan | Niles OH,"5402 Youngstown Warren Rd, Niles, OH, United States, 44446",,,,(330) 544-1213,,,,https://www.facebook.com/p/drs-skiffey-neopolitan-100063616091249,,,94% recommend (11 Reviews),,Doctor,,
,,,,,,https://www.facebook.com/ginaandlee/videos/lakeridge-dental-center-see-through-graphics/197838301573921,,,,,,,,,,
"All Smiles & Wellness Family Dentistry, PC | Memphis TN","4520 Elvis Presley Blvd, Memphis, TN, United States, 38116",,,,(901) 332-8080,http://www.allsmilesandwellness.net/,,,https://www.facebook.com/p/all-smiles-wellness-family-dentistry-pc-100063484845028,,,94% recommend (13 Reviews),,Dentist & Dental Office,,
Global Dental Center | Memphis TN,"3725 Riverdale Road Suite 3, Memphis, TN, United States, 38115",,,,(901) 527-5359,http://www.globaldentalcentermemphis.com/,globaldental.center@yahoo.com,,https://www.facebook.com/globaldental.center2,,,Not yet rated (1 Review),,Doctor,,
,,,,,,https://www.facebook.com/memphisnoticias/videos/superior-smiles-es-la-cl%c3%adnica-dental-que-le-recomendamos-para-el-cuidado-de-la-s/1693598667822818,,,,,,,,,,
Wolfchase Family Dentistry,,,,,,http://Www.wolfchasedentistry.com/,,,https://www.facebook.com/wolfchasefamilydentistry,,,Not yet rated (0 Reviews),,Interest,,
,,,,,,https://www.facebook.com/groups/115471705193913/posts/30750811144566567,,,,,,,,,,
,,,,,,https://www.facebook.com/thescoutguidenashville/posts/juggling-it-all-can-be-hard-let-nashvilledentistrycompany-handle-all-of-your-den/1079304994219405,,,,,,,,,,
Bartlett Dental Office | Bartlett IL,"988 S. Bartlett Rd., Bartlett, IL, United States, 60103",,,,(630) 289-4288,http://bartlettdentaloffice.com/,bartlettdental988@gmail.com,,https://www.facebook.com/bartlettdentaloffice,,,Not yet rated (3 Reviews),,General Dentist,,
,,,,,,https://www.facebook.com/groups/16dnash/posts/7133002120073929,,,,,,,,,,
Creative Smiles Dental | Memphis TN,"2900 Kirby Rd Ste 9, Memphis, TN, United States, 38119",,,,(901) 755-7257,http://creativesmilesdental.net/,,,https://www.facebook.com/p/creative-smiles-dental-100080253980211,,,Not yet rated (0 Reviews),,Dentist & Dental Office,,
,,,,,,https://www.facebook.com/britesmilezdentistry/posts/meet-dr-riddhi-kshatriya-she-is-a-dog-mom-to-a-gorgeous-malti-pom-named-lily-%ef%b8%8fsh/3791106154267675,,,,,,,,,,
All Care Dentistry - Dr. James E. Pate | Nashville TN,"808 Kirkwood Ave, Nashville, TN, United States, 37211",,,,,,allcaredentistry@comcast.net,,https://www.facebook.com/p/all-care-dentistry-dr-james-e-pate-100065217813444,,,94% recommend (25 Reviews),,Doctor,,
Precision Oral Surgery and Implants | Park Ridge IL,"444 N Northwest Hwy, Park Ridge, IL, United States, 60068",,,,(847) 296-6100,http://www.precisionosi.com/,precision@precisionosi.com,,https://www.facebook.com/hicdoralsurgery,,,82% recommend (9 Reviews),,Oral Surgeon,,
Newcastle Dental Group | Newcastle OK,"2820 Northwest 32nd Street, Newcastle, OK, United States, 73065",,,,(405) 362-9100,https://www.newcastledentalgroup.com/,newcastledentalgroup@gmail.com,,https://www.facebook.com/newcastledentalgroup,,,96% recommend (23 Reviews),,General Dentist,,
Brite Smilez Cosmetic & Family Dentistry | Antioch TN,"5245 Hickory Hollow Pkwy, Antioch, TN, United States, 37013",,,,(615) 866-9101,http://www.britesmilezdental.com/,info@britesmilezdental.com,,https://www.facebook.com/britesmilezdentistry,,,78% recommend (15 Reviews),,General Dentist,,
"Starling Orthodontics •  Brentwood, TN | Brentwood TN","1177 Old Hickory Blvd, Ste 201, Brentwood, TN, United States,  37027 ",,,,(615) 507-1660,http://www.starlingorthodontics.com/,frontdesk@starlingorthodontics.com,,https://www.facebook.com/starlingorthodontics,,,90% recommend (28 Reviews),,Orthodontist,,
"The Nashville Smile Team: Kristin Rushing, DDS | Nashville TN","5437 Edmondson PIke, Nashville, TN, United States, 37211",,,,(615) 331-9033,http://www.NashvilleSmileTeam.com/,office@nashvillesmileteam.com,,https://www.facebook.com/thenashvillesmileteam,,,96% recommend (22 Reviews),,Cosmetic Dentist,,
Murfreesboro Oral Surgery & Implant Center,"2565 Rideout Lane, Murfreesboro, TN, United States, 37128",,,,(615) 890-8000,https://www.murfreesborooralsurgery.com/,mosboro@comcast.net,,https://m.facebook.com/murfreesborooms/mentions,,,,,General Dentist,,
Custom Dental of Newcastle | Newcastle OK,"3290 N. Tri City Drive, Newcastle, OK, United States, 73065",,,,(405) 494-4524,https://www.thenewcastledentist.com/booknow,newcastle@customdentalusa.com,,https://www.facebook.com/customdentalnewcastle,,,80% recommend (47 Reviews),,General Dentist,,
Oklahoma Family Dentistry | Oklahoma City OK,"4900 N Classen Blvd, Oklahoma City, OK, United States, 73118",,,,(405) 843-5537,http://www.oklahomafamilydentistry.com/,,,https://www.facebook.com/oklahomafamilydentistry,,,98% recommend (69 Reviews),,Dentist & Dental Office,,
Glasscock Family Dentistry | Brentwood TN,"5409 Maryland Way, Ste 210, Brentwood, TN, United States, 37027",,,,(615) 371-8009,http://glasscockfamilydentistry.com/,info@glasscockfamilydentistry.com,,https://www.facebook.com/glasscockfamilydentistry,,,96% recommend (34 Reviews),,Doctor,,
,,,,,,https://www.facebook.com/sturgillortho/posts/vote-today-were-hosting-our-1st-annual-pumpkin-contest-and-we-need-your-help-to-/1051188778355981,,,,,,,,,,
Misty Horn-Blake DDS | Johnson City TN,"1301 Sunset Dr Ste 6, Johnson City, TN, United States, 37604",,,,(423) 283-8830,http://mistyhornblake.com/,,,https://www.facebook.com/mistyhornblakedds,,,72% recommend (15 Reviews),,General Dentist,,
Advanced Institute for Oral Health | Brentwood TN,"213 Overlook Circle, Brentwood, TN, United States, 37027",,,,(615) 488-7155,https://newteethforme.com/,perio@newteethforme.com,,https://www.facebook.com/advancedinstitutefororalhealth,,,,,Periodontist · Cosmetic Dentist · Dentist & Dental Office,,
,,,,,,https://www.facebook.com/smilecalifornia/videos/behind-the-smiles-sunday-dr-malieka-johnson/411402493807943,,,,,,,,,,
M.City Endodontics | Smyrna TN,"819 Needham Dr., Smyrna, TN, United States, 37167",,,,(615) 220-2739,https://www.mcityendo.com/,nashville@mcityendo.com,,https://www.facebook.com/m.cityendodontics.smyrna,,,Not yet rated (0 Reviews),,Endodontist · Teeth Whitening Service · Dentist & Dental Office,,
"Mid-State Oral Surgery & Implant Center, PC | Dickson TN","108 A Sunset Road , Dickson, TN, United States, 37055",,,,(615) 441-1441,http://www.midstateoralsurgery.com/,scheduling@midstateoralsurgery.com,,https://www.facebook.com/p/mid-state-oral-surgery-implant-center-pc-100063502483248,,,98% recommend (41 Reviews),,Medical Service,,
WOW Orthodontics | Brentwood TN,"214 Ward Cir, Ste 1100, Brentwood, TN, United States, 37027",,,,(615) 376-0969,http://www.woworthodontics.com/,frontdesk@woworthodontics.com,,https://www.facebook.com/woworthodontics,,,96% recommend (49 Reviews),,Orthodontist,,
Hermitage Family & Cosmetic Dentistry | Hermitage TN,"260 Jackson Meadows Drive #1425, Hermitage, TN, United States, 37076",,,,(615) 872-7762,https://hermitagefamilycosmetic.com/,contact@hermitagefamilycosmetic.com,,https://www.facebook.com/hermitagefcd,,,96% recommend (48 Reviews),,General Dentist,,
"Affordable Dentures & Implants - Smyrna, TN | Smyrna TN","111 Movie Row, Smyrna, TN, United States, 37167",,,,(629) 266-2586,https://www.affordabledentures.com/locations/tn/smyrna?utm_source=Facebook&utm_medium=Organic_Listing&utm_campaign=3952,,,https://www.facebook.com/adi03952,,,Not yet rated (0 Reviews),,Dentist & Dental Office,,
Milligan Smiles | Johnson City TN,"1331 Milligan Highway, Johnson City, TN, United States, 37601",,,,(423) 926-3311,http://www.milligansmiles.com/,contactus@jclausdds.com,,https://www.facebook.com/p/milligan-smiles-100066548590331,,,Not yet rated (0 Reviews),,General Dentist,,
,,,,,,https://www.facebook.com/baptistdoctors/posts/union-citya-native-of-union-city-dr-matthew-davis-graduated-medical-school-from-/1100661591522809,,,,,,,,,,
,,,,,,https://www.facebook.com/groups/900104380124101/posts/3584197041714808,,,,,,,,,,
Perfect Smile Dentistry | Memphis TN,"4646 Poplar Ave, Ste 514, Memphis, TN, United States, 38117",,,,(901) 763-3601,http://www.perfectsmiledentist.net/,drjones1979@yahoo.com,,https://www.facebook.com/p/perfect-smile-dentistry-100033793636045,,,100% recommend (9 Reviews),,Dentist & Dental Office,,
,,,,,,https://www.facebook.com/westcolliervillemspta/posts/dragon-sized-thanks-to-dr-tommy-whited-dds-ms-for-being-a-west-pta-gold-sponsor-/1109957857796524,,,,,,,,,,
DiMichaelangelo Family Dentistry,,,,,(614) 901-8338,http://healthysmiles.com/,hrd@dimichfamilydentistry.com,,https://www.facebook.com/dimichaelangelofamilydentistry,,,98% recommend (82 Reviews),,Dentist & Dental Office,,
"Dr. Christine R. Wenrick DMD, PLLC | Clarksville TN","1745 Memorial Dr, Clarksville, TN, United States, 37043",,,,(931) 551-3351,http://www.tmjandsleeptreatment.com/,info@tmjandsleeptreatment.com,,https://www.facebook.com/drwenrick,,,100% recommend (6 Reviews),,Doctor,,
,,,,,,https://www.facebook.com/groups/youknowyouarefromsikeston/posts/2292963847387026,,,,,,,,,,
"Mary Beth Wilson, DDS | Brentwood TN","1195 Old Hickory Blvd, Ste 203, Brentwood, TN, United States, 37027-4239",,,,(615) 371-9500,http://marybethwilsondds.com/,wilsonmbdds@yahoo.com,,https://www.facebook.com/p/mary-beth-wilson-dds-100063706594090,,,Not yet rated (4 Reviews),,General Dentist,,
,,,,,,https://www.facebook.com/groups/892315424158107/posts/7833330403389873,,,,,,,,,,
Dr. Joe Doctora | Smyrna TN,"366 S. Lowry St, Smyrna, TN, United States, 37167",,,,(615) 220-5525,http://www.drdoctora.com/,drjoedoctora@gmail.com,,https://www.facebook.com/drjoedoctora,,,100% recommend (91 Reviews),,Doctor,,
,,,,,,https://www.facebook.com/groups/426847822712478/posts/837605304970059,,,,,,,,,,
,,,,,,https://www.facebook.com/groups/eastnashvillefamilies/posts/1403132793182818,,,,,,,,,,
,,,,,,https://www.facebook.com/groups/44556868120/posts/10161093188138121,,,,,,,,,,
"Dentistry: Johnny Ko, DDS & Jessica Wang, DDS | Collierville TN","61 Peyton Parkway, Suite 101, Collierville, TN, United States, 38017",,,,(901) 854-5527,https://jessicawangdds.com/,,,https://www.facebook.com/drwangdds,,,100% recommend (6 Reviews),,General Dentist,,
"Jesse L Westbrook, DDS","Memphis, TN, United States, 38103",,,,(901) 526-3322,http://www.jessewestbrookdental.com/,drwestbrook@www.jessewestbrookdental.com,,https://m.facebook.com/100089588388167/about,,,,,General Dentist,,
Alma Dental  | Smyrna TN,"1939 Almaville Rd, Smyrna, TN, United States, 37167",,,,(615) 551-3986,http://Almadentalservices.com/,,,https://www.facebook.com/almadental25,,,Not yet rated (2 Reviews),,Doctor · Health/beauty · Medical & health,,
Southern Orthodontic Specialists | Collierville TN,"256 Poplar View Pkwy, Collierville, TN, United States, 38017",,,,(901) 853-9934,https://www.sosbraces.com/collierville-orthodontist/,info@sosbraces.com,,https://www.facebook.com/colliervillebraces,,,Not yet rated (1 Review),,Orthodontist,,
"Barry Omohundro, D.D.S. | Nashville TN","120 Donelson Pike, Ste 103, Nashville, TN, United States, 37214 ",,,,(615) 246-5377,http://www.barryomohundrodds.com/,,,https://www.facebook.com/barryomohundrodds,,,Not yet rated (2 Reviews),,Dentist & Dental Office,,
DentalWorks Hendersonville | Hendersonville TN,"206A North Anderson Lane, Hendersonville, TN, United States, 37075",,,,(615) 265-7038,https://www.dentalworks.com/offices/tennessee/hendersonville/,,,https://www.facebook.com/p/dentalworks-hendersonville-100064035273516,,,94% recommend (25 Reviews),,Endodontist · Oral Surgeon · Dentist & Dental Office,,
Collierville Dental Associates | Collierville TN,"624 W Poplar Ave, Collierville, TN, United States, 38017",,,,(901) 853-2520,http://www.ColliervilleDDS.com/,colliervilledentalassociates@gmail.com,,https://www.facebook.com/colliervilledentalassociates,,,Not yet rated (2 Reviews),,General Dentist,,
,,,,,,https://www.facebook.com/groups/360859341242554/posts/1677929739535501,,,,,,,,,,
"Unique Dental Care, PLLC | Smyrna TN","699 President Place, Smyrna, TN, United States, 37167",,,,,http://www.uniquedental2008.com/,uniquedental2008@yahoo.com,,https://www.facebook.com/uniquedental2008,,,96% recommend (20 Reviews),,Dentist & Dental Office,,
Sequoyah Dental Arts | Knoxville TN,"2719 Kingston Pike, Knoxville, TN, United States, 37919",,,,(865) 973-9899,http://www.sdasmile.com/,smile@sdasmile.com,,https://www.facebook.com/sdasmile,,,100% recommend (43 Reviews),,Cosmetic Dentist,,
"Bill Andrews, DDS | Jackson TN","67 Bolivar Hwy, Jackson, TN, United States, 38301",,,,(731) 423-2278,http://bandrewsdds.com/,bandrewsdds@gmail.com,,https://www.facebook.com/p/bill-andrews-dds-100038852724077,,,90% recommend (8 Reviews),,General Dentist,,
Westmoreland Dental Group | Johnson City TN,"508 Princeton Rd #101, Johnson City, TN, United States, 37601",,,,(423) 282-2844,http://docbo.com/,jwestmorelanddds@earthlink.net,,https://www.facebook.com/westmorelandfamilydentistry,,,98% recommend (62 Reviews),,Dentist & Dental Office,,
Creekview Dental | Smyrna TN,"1450 Sam Davis Road Suite 120, Smyrna, TN, United States, 37167",,,,(615) 751-0259,https://www.creekview-dental.com/,,,https://www.facebook.com/creekviewdentaltn,,,100% recommend (63 Reviews),,General Dentist,,
,,,,,,https://www.facebook.com/groups/426847822712478/posts/925018329562089,,,,,,,,,,
Dr. Marrio Smiles | Memphis TN,"670 Colonial Rd Suite 6, Memphis, TN, United States, 38117",,,,(901) 537-0077,http://www.drmarriosmiles.com/,info@drmarriosmiles.com,,https://www.facebook.com/drmarriosmiles,,,98% recommend (40 Reviews),,Cosmetic Dentist,,
,,,,,,https://www.facebook.com/chattent/posts/we-are-pleased-to-announce-that-dr-mark-ellis-joined-chattanooga-ent-in-july-of-/4654433444613274,,,,,,,,,,
Nations Dental Studio | Nashville TN,"4900 Centennial Blvd Ste 104, Nashville, TN, United States, 37209",,,,(615) 933-5800,https://nationsdentalstudio.com/,hello@nationsdentalstudio.com,,https://www.facebook.com/nationsdentalstudio,,,100% recommend (30 Reviews),,Cosmetic Dentist,,
Integrity Dental Care Pllc,"301 Wolverine Trl
Smyrna, TN 37167",,,,,,,,https://www.facebook.com/161474747206012,,,,,,,
Major Smiles | Murfreesboro TN,"2632 St Andrews Dr, Murfreesboro, TN 37128, United States, Murfreesboro, TN, United States, 37128",,,,(615) 396-3227,http://www.drmajorsmiles.com/,info@drmajorsmiles.com,,https://www.facebook.com/drmajorsmiles,,,100% recommend (21 Reviews),,General Dentist,,
,,,,,,https://www.facebook.com/thomasnaborsdds/videos,,,,,,,,,,
East Brainerd Dentistry | Chattanooga TN,"8190 E Brainerd Rd, Chattanooga, TN, United States, 37421",,,,(423) 892-8169,https://www.eastbrainerddentistry.com/,ebfamilydentistry@gmail.com,,https://www.facebook.com/eastbrainerddentistry,,,100% recommend (17 Reviews),,Cosmetic Dentist,,
Bright and Tight Nashville | Downtown Nashville TN,"227 2nd ave N , Downtown Nashville, TN, United States, 37201",,,,,https://brightandtightnashville.com/,info@brightandtightnashville.com,,https://www.facebook.com/brightandtightnashville,,,Not yet rated (3 Reviews),,"Beauty, cosmetic & personal care",,
Williams and Francis Oral and Facial Surgery | Collierville TN,"1100 Poplar View Ln N, Collierville, TN, United States, 38017",,,,(901) 854-4422,https://www.williamsfrancis.com/,info@williamsfrancis.com,,https://www.facebook.com/williamsandfrancisoralsurgery,,,96% recommend (22 Reviews),,Oral Surgeon,,
,,,,,,https://www.facebook.com/groups/205841196231440/posts/2567144326767770,,,,,,,,,,
Smiles Up Nashville | Nashville TN,"1916 Pattereson Suite 712, Nashville, TN, United States, 37203",,,,(615) 678-8965,https://nashvillesmilesup.com/,smilesupdentistry@gmail.com,,https://www.facebook.com/smilesupnashville,,,,,Dentist & Dental Office,,
